3049_ham	0	a	Die Now i have e toot fringe again
5293_ham	0	a	I donno its in your genes or something
6_ham	0	a	Even my brother is not like to speak with me They treat me like aids patent
1320_ham	0	a	Correct So how was work today
431_ham	0	a	At home watching tv lor
3823_ham	0	a	Just normal only here 
4494_ham	0	a	LOL  grins  Im not babe but thanks for thinking of me
155_ham	0	a	You are everywhere dirt on the floor the windows even on my shirt And sometimes when i open my mouth you are all that comes flowing out I dream of my world without you then half my chores are out too A time of joy for me lots of tv shows ill see But i guess like all things you just must exist like rain hail and mist and when my time here is done you and i become one
579_spam	1	a	our mobile number has won 5000 to claim calls us back or ring the claims hot line on 09050005321
3673_ham	0	a	 came to look at the flat seems ok in his 50s  Is away alot wiv work Got woman coming at 630 too
1457_ham	0	a	U sleeping now Or you going to take Haha I got spys wat Me online checking n replying mails lor
3255_ham	0	a	I can make lasagna for you vodka
852_ham	0	a	I am real baby I want to bring out your inner tigress
3060_ham	0	a	Dear all as we know  ltgt th is the  ltgt th birthday of our loving Gopalettan We are planning to give a small gift on that day Those who like to participate in that you are welcome Please contact our admin team for more details
5384_ham	0	a	How are you babes Hope your doing ok I had a shit nights sleep I fell asleep at 5Im knackered and im dreading work tonight What are thou upto tonight X
4255_ham	0	a	How about clothes jewelry and trips
3162_ham	0	a	Mystery solved Just opened my email and hes sent me another batch Isnt he a sweetie
2260_ham	0	a	Ill call you evening ill some ideas
4361_ham	0	a	Night sweet sleep well Ive just been to see The Exorcism of Emily Rose and may never sleep again Hugs and snogs 
2419_ham	0	a	Madamregret disturbancemight receive a reference check from DLF Premaricakindly be informedRgdsRakheshKerala
951_ham	0	a	Awesome lemme know whenever youre around
2529_ham	0	a	jay says hell put in  ltgt
5068_spam	1	a	83039 62735450 UK Break AccommodationVouchers terms  conditions apply 2 claim you mustprovide your claim number which is 15541 
1480_ham	0	a	My trip was ok but quite tiring lor Uni starts today but its ok 4 me cos im not taking any modules but jus concentrating on my final yr project
3587_spam	1	a	I am hot n horny and willing I live local to you  text a reply to hear strt back from me 150p per msg Netcollex LtdHelpDesk 02085076972 reply Stop to end
3044_ham	0	a	Your bill at 3 is 3365 so thats not bad
5304_ham	0	a	Pls ask macho how much is budget for bb bold 2 is cos i saw a new one for  ltgt  dollars
833_spam	1	a	Dear Voucher Holder To claim this weeks offer at you PC please go to httpwwwetlpcoukexpressoffer TsCs apply To stop texts txt STOP to 80062
858_ham	0	a	Hai ana tomarrow am coming on morning  ltDECIMALgt  ill be there in sathy then we ll go to RTO office Reply me after came to home
1584_ham	0	a	Its cool let me know before it kicks off around  ltgt  Ill be out and about all day
1126_spam	1	a	For taking part in our mobile survey yesterday You can now have 500 texts 2 use however you wish 2 get txts just send TXT to 80160 TC wwwtxt43com 150p
1493_ham	0	a	In the end she might still vomit but its okay Not everything will come out
3118_ham	0	a	Now am free call me pa
1429_ham	0	a	Tell you what if you make a little spreadsheet and track whose idea it was to smoke to determine who smokes too much for the entire month of february Ill come up
1377_ham	0	a	Auntie huai juan never pick up her phone
189_ham	0	a	Have you got Xmas radio times If not i will get it now
1538_ham	0	a	All sounds good Fingers  Makes it difficult to type
4966_ham	0	a	A few people are at the game Im at the mall with iouri and kaila
4576_ham	0	a	Not directly behind Abt 4 rows behind ü
1071_ham	0	a	alright Ill make sure the car is back tonight
2619_ham	0	a	Hey pple700 or 900 for 5 nightsExcellent location wif breakfast hamper
4233_ham	0	a	Im at home Please call
1727_ham	0	a	ALRITE HUNNYWOT U UP 2 2NITE DIDNT END UP GOIN DOWN TOWN JUS DA PUB INSTEAD JUS CHILLIN AT DA MO IN ME BEDROOMLOVE JEN XXX
789_spam	1	a	5 Free Top Polyphonic Tones call 087018728737 National Rate Get a toppoly tune sent every week just text SUBPOLY to 81618 3 per pole UnSub 08718727870
2992_spam	1	a	HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd PO Box 1327 Croydon CR9 5WB 0870 is a national rate call
823_spam	1	a	SMSSERVICES for yourinclusive text credits pls goto wwwcomuknet login 3qxj9 unsubscribe with STOP no extra charge help 08702840625COMUK 220CM2 9AE
1904_spam	1	a	Free entry in 2 a weekly comp for a chance to win an ipod Txt POD to 80182 to get entry std txt rate TCs apply 08452810073 for details 18
937_ham	0	a	Since when which side any fever any vomitin
4105_ham	0	a	Do u hav any frnd by name ashwini in ur college
4636_ham	0	a	How come i din c ü Yup i cut my hair
1047_ham	0	a	Do 1 thing Change that sentence into Because i want 2 concentrate in my educational career im leaving here
4230_ham	0	a	Have you bookedthe hut And also your time off How are you by the way
1277_ham	0	a	Can do lor
1957_ham	0	a	Kkwhy cant you come here and search job
5459_ham	0	a	If you hear a loud scream in about ltgt minutes its cause my Gyno will be shoving things up me that dont belong 
152_ham	0	a	Yup i thk cine is better cos no need 2 go down 2 plaza mah
79_ham	0	a	Its not the same here Still looking for a job How much do Tas earn there
2514_spam	1	a	U have won a nokia 6230 plus a free digital camera This is what u get when u win our FREE auction To take part send NOKIA to 83383 now POBOX11414TCRW1 16
599_ham	0	a	Will do Was exhausted on train this morning Too much wine and pie You sleep well too
200_ham	0	a	Found it ENC  ltgt  where you at
3323_ham	0	a	Ok darlin i supose it was ok i just worry too muchi have to do some film stuff my mate and then have to babysit again But you can call me therexx
418_spam	1	a	FREE entry into our 250 weekly competition just text the word WIN to 80086 NOW 18 TC wwwtxttowincouk
3515_ham	0	a	I always chat with you In fact i need money can you raise me
2499_ham	0	a	I know where the  ltgt  is Ill be there around 5
909_ham	0	a	WHITE FUDGE OREOS ARE IN STORES
4126_ham	0	a	May b approve panalambut it should have more posts
4197_ham	0	a	Sorry its a lot of friendofafriend stuff Im just now about to talk to the actual guy who wants to buy
4781_ham	0	a	Sen told that he is going to join his uncle finance in cbe
3941_ham	0	a	Does daddy have a bb now
3363_ham	0	a	No messages on her phone Im holding it now
456_ham	0	a	Si si I think ill go make those oreo truffles
5172_ham	0	a	Aight text me tonight and well see whats up
3791_ham	0	a	I love you  You know Can you feel it Does it make your belly warm I wish it does my love  I shall meet you in your dreams Ahmad  adoring kiss
4306_ham	0	a	Yo come over carlos will be here soon
1926_ham	0	a	We don call like  ltgt  times oh No give us hypertension oh
5186_ham	0	a	I uploaded mine to Facebook
1129_spam	1	a	Ur HMV Quiz cashbalance is currently 500  to maximize ur cashin now send HMV1 to 86688 only 150pmsg
259_spam	1	a	We tried to contact you re your reply to our offer of a Video Handset 750 anytime networks mins UNLIMITED TEXT Camcorder Reply or call 08000930705 NOW
4325_ham	0	a	I am not having her number sir
4751_ham	0	a	If youre still up maybe leave the credit card so I can get gas when I get back like he told me to
1130_ham	0	a	So check your errors and if you had difficulties do correction
5256_ham	0	a	Well shes in for a big surprise
3603_ham	0	a	Cps is causing the outages to conserve energy
2632_spam	1	a	URGENT Your mobile No 077xxx WON a 2000 Bonus Caller Prize on 020603 This is the 2nd attempt to reach YOU Call 09066362206 ASAP BOX97N7QP 150ppm
5237_spam	1	a	Someonone you know is trying to contact you via our dating service To find out who it could be call from your mobile or landline 09064015307 BOX334SK38ch 
2420_spam	1	a	SMS SERVICES For your inclusive text credits pls gotto wwwcomuknet login 3qxj9 unsubscribe with STOP no extra charge help 08702840625 comuk220cm2 9AE
5218_ham	0	a	I accidentally brought em home in the box
1028_ham	0	a	Are you not around or just still asleep V
1489_ham	0	a	Tell them no need to investigate about me anywhere
1730_ham	0	a	Lol yeah at this point I guess not
5209_ham	0	a	I know you are thinkin malaria But relax children cant handle malaria She would have been worse and its gastroenteritis If she takes enough to replace her loss her temp will reduce And if you give her malaria meds now she will just vomit Its a self limiting illness she has which means in a few days it will completely stop
4017_ham	0	a	In which place i can get rooms cheap
4122_ham	0	a	Yunny Im goin to be late
707_ham	0	a	So when do you wanna gym harri
2755_ham	0	a	Ok Chinese food on its way When I get fat youre paying for my lipo
3908_ham	0	a	No that just means you have a fat head
2268_ham	0	a	Finish liao U
316_ham	0	a	Kkadvance happy pongal
5405_ham	0	a	So how many days since then
3411_ham	0	a	Joys father is John Then John is the ____ of Joys father If u ans ths you hav  ltgt  IQ Tis s IAS question try to answer
4409_ham	0	a	Take care and sleep wellyou need to learn to change in lifeyou only need to get CONVINCED on thati will wait but no more conversations between usGET CONVINCED by that timeYour family is over for you in many sensesrespect them but not overemphasiseor u have no role in my life
4155_ham	0	a	Haf u eaten Wat time u wan me 2 come
4920_ham	0	a	Re your call You didnt see my facebook huh
4019_ham	0	a	GRAN ONLYFOUND OUT AFEW DAYS AGOCUSOON HONI
4472_ham	0	a	Wa U so efficient Gee Thanx
4072_ham	0	a	Ive reached home n i bathe liao U can call me now
2849_ham	0	a	Sad story of a Man  Last week was my bday My Wife didnt wish me My Parents forgot n so did my Kids  I went to work Even my Colleagues did not wish As I entered my cabin my PA said  Happy Bday Boss  I felt special She askd me 4 lunch After lunch she invited me to her apartment We went there She said do u mind if I go into the bedroom for a minute   OK I sed in a sexy mood She came out 5 minuts latr wid a caken My Wife My Parents My Kidz My Friends n My Colleagues All screaming SURPRISE  and I was waiting on the sofa    NAKED
3034_ham	0	a	Aight lemme know whats up
3300_ham	0	a	Honeybee Said Im d Sweetest in d World God Laughed amp Said WaitU Havnt Met d Person Reading This Msg MORAL Even GOD Can Crack Jokes GMGNGEGN
2634_ham	0	a	Thats what I love to hear V see you sundayish then
3496_spam	1	a	Wan2 win a MeetGreet with Westlife 4 U or a m8 They are currently on what tour 1Unbreakable 2Untamed 3Unkempt Text 12 or 3 to 83049 Cost 50p std text
2216_ham	0	a	Prabhaim sorydarealyfrm heart im sory
2448_ham	0	a	Tmr then ü brin lar Aiya later i come n c lar Mayb ü neva set properly ü got da help sheet wif ü
2967_ham	0	a	Are you being good baby 
5031_ham	0	a	Is there coming friday is leave for pongaldo you get any news from your work place
4129_ham	0	a	I dont thnk its a wrong calling between us
4604_ham	0	a	And I dont plan on staying the night but I prolly wont be back til late
748_spam	1	a	U are subscribed to the best Mobile Content Service in the UK for 3 per 10 days until you send STOP to 82324 Helpline 08706091795
3043_ham	0	a	Slaaaaave  Where are you  Must I summon you to me all the time now  Dont you wish to come to me on your own anymore
4772_ham	0	a	Hii got the money da
610_ham	0	a	Its fine imma get a drink or somethin Want me to come find you
926_ham	0	a	K wait chikkuil send aftr  ltgt mins
4107_ham	0	a	K then 2marrow are you coming to class
3957_ham	0	a	Haha dont be angry with yourself Take it as a practice for the real thing  
1262_ham	0	a	Thank you so much When we skyped wit kz and sura we didnt get the pleasure of your company Hope you are good Weve given you ultimatum oh We are countin down to aburo Enjoy
1216_ham	0	a	that would be good  Ill phone you tomo lunchtime shall I to organise something
3929_ham	0	a	Babe  I lost you  Will you try rebooting 
4236_spam	1	a	FREEMSG Our records indicate you may be entitled to 3750 pounds for the Accident you had To claim for free reply with YES to this msg To opt out text STOP
2552_ham	0	a	Im done C ü there
5199_ham	0	a	Ugh my leg hurts Musta overdid it on mon
2382_ham	0	a	Best line said in Love  I will wait till the day I can forget u Or The day u realize that u cannot forget me Gn
1406_ham	0	a	Kkany special today
2582_ham	0	a	Yup im elaborating on the safety aspects and some other issues
5015_ham	0	a	Hello boytoy  Geeee  Im missing you today I like to send you a tm and remind you Im thinking of you  And you are loved  loving kiss
660_spam	1	a	88800 and 89034 are premium phone services call 08718711108
2943_ham	0	a	Hello No news on job they are making me wait a fifth week Yeah im up for some woozles and weasels In exeter still but be home about 3 
3536_ham	0	a	Im at home Please call
1441_ham	0	a	Cool breeze Bright sun Fresh flower Twittering birds All these waiting to wish u GOODMORNING amp HAVE A NICE DAY 
3728_ham	0	a	Aldrine rakhesh ex RTM herepls callurgent
3977_ham	0	a	I wish u were here I feel so alone
4693_ham	0	a	By march ending i should be ready But will call you for sure The problem is that my capital never complete How far with you Hows work and the ladies
5464_ham	0	a	I will treasure every moment we spend together
2835_ham	0	a	U sick still can go shopping
1952_ham	0	a	Haha Really oh no How Then will they deduct your lesson tmr
1481_ham	0	a	Have you always been saying welp
181_ham	0	a	You lifted my hopes with the offer of money I am in need Especially when the end of the month approaches and it hurts my studying Anyways have a gr8 weekend
230_ham	0	a	Dear good morning now only i am up
2981_ham	0	a	What u mean u almost done Done wif sleeping But i tot u going to take a nap Yup i send her liao so im picking her up at ard 4 smth lor
3220_ham	0	a	Me too baby I promise to treat you well I bet you will take good care of me
2158_ham	0	a	Sad story of a Man  Last week was my bday My Wife didnt wish me My Parents forgot n so did my Kids  I went to work Even my Colleagues did not wish As I entered my cabin my PA said  Happy Bday Boss  I felt special She askd me 4 lunch After lunch she invited me to her apartment We went there She said do u mind if I go into the bedroom for a minute   OK I sed in a sexy mood She came out 5 minuts latr wid a caken My Wife My Parents My Kidz My Friends n My Colleagues All screaming SURPRISE  and I was waiting on the sofa    NAKED
1265_ham	0	a	I will see in half an hour
1975_ham	0	a	Thats cool Where should i cum On you or in you 
12_spam	1	a	URGENT You have won a 1 week FREE membership in our 100000 Prize Jackpot Txt the word CLAIM to No 81010 TC wwwdbuknet LCCLTD POBOX 4403LDNW1A7RW18
322_ham	0	a	Hey Why dont we just go watch x men and have lunch Haha 
5355_ham	0	a	Living is very simple Loving is also simple Laughing is too simple Winning is tooo simple But Being SIMPLE is very difficult 
513_ham	0	a	Lol ok your forgiven 
4785_ham	0	a	Indeed and by the way it was either or  not both 
4141_ham	0	a	Leave it wif me lar Ü wan to carry meh so heavy Is da num 98321561 familiar to ü
2084_ham	0	a	you are sweet as well princess Please tell me your likes and dislikes in bed
3176_spam	1	a	UR GOING 2 BAHAMAS CallFREEFONE 08081560665 and speak to a live operator to claim either Bahamas cruise of2000 CASH 18only To opt out txt X to 07786200117
4986_ham	0	a	Dont let studying stress you out L8r
4566_ham	0	a	Honeybee Said Im d Sweetest in d World God Laughed amp Said WaitU Havnt Met d Person Reading This Msg MORAL Even GOD Can Crack Jokes GMGNGEGN
1165_ham	0	a	Well Im computerless Time to make some oreo truffles
3285_ham	0	a	ALRITE SAM ITS NIC JUST CHECKIN THAT THIS IS UR NUMBERSO IS ITTB
4314_ham	0	a	I wasnt well babe i have swollen glands at my throat  What did you end up doing 
2435_ham	0	a	Uncle boye I need movies oh Guide me Plus you know torrents are not particularly legal here And the system is slowing down What should i do Have a gr8 day Plus have you started cos i dont meet you online How was the honey moon
5277_ham	0	a	Best msg Its hard to be with a person when u know that one more step foward will make u fall in love amp One step back can ruin ur friendship good night 
533_ham	0	a	Gudnitetcpractice going on
3720_spam	1	a	Thanks for your ringtone order reference number X49 Your mobile will be charged 450 Should your tone not arrive please call customer services 09065989182 From colourredtextcolourTXTstar
916_ham	0	a	I could ask carlos if we could get more if anybody else can chip in
3709_spam	1	a	Free Top ringtone sub to weekly ringtoneget 1st week freesend SUBPOLY to 816183 per weekstop sms08718727870
4814_ham	0	a	i can call in  ltgt  min if thats ok
2597_ham	0	a	No im not gonna be able to  too late notice  ill be home in a few weeks anyway  what are the plans
2918_ham	0	a	Yes that will be fine Love you Be safe
60_ham	0	a	Your gonna have to pick up a 1 burger for yourself on your way home I cant even move Pain is killing me
3793_ham	0	a	Love it I want to flood that pretty pussy with cum
3847_ham	0	a	Pls go there today  ltgt  I dont want any excuses
3931_ham	0	a	I thk ü gotta go home by urself Cos ill b going out shopping 4 my frens present 
1152_ham	0	a	Sorry Ill call later
5185_ham	0	a	I just cooked a rather nice salmon a la you
1391_ham	0	a	I wonder how you got online my love  Had you gone to the net cafe  Did you get your phone recharged  Were you on a friends net  I think of you boytoy
3713_ham	0	a	Wat u doing there
3657_ham	0	a	Oh really Did you make it on air Whats your talent
4395_ham	0	a	Baaaaaaaabe Wake up  I miss you  I crave you I need you
4551_ham	0	a	Hey do u fancy meetin me at 4 at cha  hav a lil beverage on me if not txt or ring me and we can meet up l8r quite tired got in at 3 vpist  love Pete x x x
101_ham	0	a	Okay name ur price as long as its legal Wen can I pick them up Y u ave x ams xx
3384_ham	0	a	K Must book a not huh so going for yoga basic on sunday
2180_ham	0	a	And popping ltgt ibuprofens was no help
1570_ham	0	a	I dont have that much image in class
84_ham	0	a	Yup next stop
2830_spam	1	a	Send a logo 2 ur lover  2 names joined by a heart Txt LOVE NAME1 NAME2 MOBNO eg LOVE ADAM EVE 07123456789 to 87077 Yahoo POBox36504W45WQ TxtNO 4 no ads 150p
3965_ham	0	a	If e timing can then i go w u lor
2149_ham	0	a	I will once i get home
910_spam	1	a	January Male Sale Hot Gay chat now cheaper call 08709222922 National rate from 15pmin cheap to 78pmin peak To stop texts call 08712460324 10pmin
1749_ham	0	a	Feel Yourself That You Are Always Happy Slowly It Becomes Your Habit amp Finally It Becomes Part Of Your Life Follow It Happy Morning amp Have A Happy Day
1825_ham	0	a	Sent me ur email id soon
3950_ham	0	a	HMM yeah if your not too grooved out And im looking forward to my pound special 
4232_ham	0	a	U really pig leh sleep so much My dad wake me up at 10 smth 2 eat lunch today
1618_ham	0	a	Did u download the fring app
4119_ham	0	a	Watch lor I saw a few swatch one i thk quite ok Ard 116 but i need 2nd opinion leh
3816_ham	0	a	Not yet chikkuk then wat abt tht guy did he stopped irritating or msging to u
3011_ham	0	a	Imagine Life WITHOUT ME see How fast u are searching meDont worry lm always there To disturb U Goodnoon
5435_ham	0	a	Im wif him now buying tix lar
3955_ham	0	a	I probably wont eat at all today I think Im gonna pop How was your weekend Did u miss me
611_spam	1	a	22 days to kick off For Euro2004 U will be kept up to date with the latest news and results daily To be removed send GET TXT STOP to 83222
4404_ham	0	a	Just getting back home
545_ham	0	a	This girl does not stay in bed This girl doesnt need recovery time Id rather pass out while having fun then be cooped up in bed
874_ham	0	a	Ugh its been a long day Im exhausted Just want to cuddle up and take a nap
2058_ham	0	a	Nothing i got msg frm tht unknown no
3276_ham	0	a	Hurry home u big butt Hang up on your last caller if u have to Food is done and Im starving Dont ask what I cooked
4382_ham	0	a	Mathews or tait or edwards or anderson
3597_ham	0	a	Good morning princess Happy New Year
1052_ham	0	a	Do u noe wat time e place dat sells 4d closes
188_spam	1	a	Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am11pm as you have WON a guaranteed 1000 cash or 5000 prize
4528_ham	0	a	Understand his loss is my gain  so do you work School
5399_ham	0	a	And hes apparently bffs with carly quick now
3756_ham	0	a	Im on gloucesterroad what are uup to later
314_ham	0	a	Hi the way I was with u 2day is the normal waythis is the real me UR uniqueI hope I know u 4 the rest of mylife Hope u find wot was lost
2793_ham	0	a	Well theres still a bit left if you guys want to tonight
2498_ham	0	a	Dai what this da Can i send my resume to this id
1044_ham	0	a	Mmm thats better now i got a roast down me id b better if i had a few drinks down me 2 Good indian
1340_ham	0	a	Every mondaynxt week vl be completing
4353_ham	0	a	Hows the pain deary r u smiling
4634_ham	0	a	Oh wow thats gay Will firmware update help
214_ham	0	a	Yup How ü noe leh
4614_ham	0	a	How much you got for cleaning
5159_ham	0	a	No but the bluray player can
2460_ham	0	a	Nope Meanwhile she talk say make i greet you
4699_ham	0	a	Don no dawhats you plan
1264_ham	0	a	Ok No wahala Just remember that a friend in need 
417_ham	0	a	Alright i have a new goal now
4716_ham	0	a	S8 min to go for lunch
2308_spam	1	a	WIN a year supply of CDs 4 a store of ur choice worth 500  enter our 100 Weekly draw txt MUSIC to 87066 TsCs wwwLdewcomsubs161win150ppmx3
2196_ham	0	a	Valuable Affectionate Loveable Eternal Noble Truthful Intimate Natural Enamous Happy VALENTINES DAY in advance
1414_spam	1	a	Dear Uve been invited to XCHAT This is our final attempt to contact u Txt CHAT to 86688 150pMsgrcvdHGSuite3422LandsRowW1J6HL LDN 18 yrs
5171_ham	0	a	Oh k  I will come tomorrow
1496_ham	0	a	Hey gals Anyone of u going down to e driving centre tmr
2428_ham	0	a	Do you think i can move  ltgt  in a week
3091_ham	0	a	Am going to take bath ill place the key in window
2887_ham	0	a	No probs hon How u doinat the mo
4205_ham	0	a	How are you enjoying this semester Take care brother
2980_spam	1	a	Xmas Offer Latest Motorola SonyEricsson  Nokia  FREE Bluetooth or DVD Double Mins  1000 Txt on Orange Call MobileUpd8 on 08000839402 or call2optout4QF2
5109_ham	0	a	Oh you got many responsibilities
339_ham	0	a	Sorry Ill call later
1084_ham	0	a	Wat makes some people dearer is not just de happiness dat u feel when u meet them but de pain u feel when u miss dem
5336_ham	0	a	Sounds better than my evening im just doing my costume Im not sure what time i finish tomorrow but i will txt you at the end
1219_ham	0	a	Kkim also finewhen will you complete the course
2195_ham	0	a	Hi my email address has changed now it is 
5272_ham	0	a	HelloHow u doingWhat u been up 2When will u b moving out of the flat cos I will need to arrange to pick up the lamp etc Take care Hello caroline
2202_ham	0	a	A boy was late 2 home His father POWER OF FRNDSHIP
425_ham	0	a	Send this to ur friends and receive something about ur voice How is my speaking expression 1childish 2naughty 3Sentiment 4rowdy 5ful of attitude 6romantic 7shy 8Attractive 9funny  ltgt irritating  ltgt lovable reply me
3067_spam	1	a	Get a brand new mobile phone by being an agent of The Mob Plus loads more goodies For more info just text MAT to 87021
803_spam	1	a	FREE for 1st week No1 Nokia tone 4 ur mobile every week just txt NOKIA to 8077 Get txting and tell ur mates wwwgetzedcouk POBox 36504 W45WQ 16 norm150ptone
2838_ham	0	a	1s reach home call me
4471_ham	0	a	Lemme know when I can swing by and pick up Im free basically any time after 1 all this semester
4418_ham	0	a	 says that hes quitting at least5times a day so i wudnt take much notice of that Nah she didnt mind Are you gonna see him again Do you want to come to taunton tonight U can tell me all about 
1473_ham	0	a	Just sent you an email  to an address with incomm in it is that right
949_ham	0	a	Chk in ur belovd ms dict
2209_spam	1	a	URGENT Your 4 Costa Del Sol Holiday or 5000 await collection Call 09050090044 Now toClaim SAE TC s POBox334 Stockport SK38xh Cost150pm Max10mins
2327_ham	0	a	The Xmas story is peace The Xmas msg is love The Xmas miracle is jesus Hav a blessed month ahead amp wish U Merry Xmas
4734_ham	0	a	Good Morning my Dear Shijutta Have a great amp successful day
3983_ham	0	a	His frens go then he in lor Not alone wif my mum n sis lor
4929_ham	0	a	Just hopeing that wasnt too pissed up to remember and has gone off to his sisters or something
2717_ham	0	a	HouseMaid is the murderer coz the man was murdered on  ltgt th January As public holiday all govtinstituitions are closedincluding post officeunderstand
2414_ham	0	a	Lol please do Actually send a pic of yourself right now I wanna see Pose with a comb and hair dryer or something
4477_ham	0	a	Ill pick you up at about 515pm to go to taunton if you still want to come
614_ham	0	a	THANX4 TODAY CER IT WAS NICE 2 CATCH UP BUT WE AVE 2 FIND MORE TIME MORE OFTEN OH WELL TAKE CARE C U SOONC
5507_ham	0	a	I want to be inside you every night
193_ham	0	a	Hi finally i completed the course
3760_ham	0	a	GOD ASKED What is forgiveness A little child gave lovely reply It is d wonderful fruit that a tree gives when it is being hurt by a stone Good night
4982_ham	0	a	I said its okay Sorry
5296_ham	0	a	Are u coming to the funeral home
4259_ham	0	a	I am late I will be there at
3667_ham	0	a	Im turning off my phone My moms telling everyone I have cancer And my sister wont stop calling It hurts to talk Cant put up with it See u when u get home Love u
47_ham	0	a	Fair enough anything going on
3475_ham	0	a	 hows things Just a quick question
1791_ham	0	a	Am not working but am up to eyes in philosophy so will text u later when a bit more free for chat
2537_ham	0	a	You do what all you like
378_ham	0	a	Well theres not a lot of things happening in Lindsay on New years sighs Some bars in Ptbo and the blue heron has something going
3607_ham	0	a	That means you got an A in epi shes fine Shes here now
4344_ham	0	a	Its a valentine game   send dis msg to all ur friends  If 5 answers r d same then someone really loves u  Ques which colour suits me the best
2280_ham	0	a	Sorry Ill call later in meeting
2296_ham	0	a	HI DARLIN IM MISSIN U HOPE YOU ARE HAVING A GOOD TIME WHEN ARE U BACK AND WHAT TIME IF U CAN GIVE ME A CALL AT HOME JESS XX
1962_ham	0	a	LOL that would be awesome payback
4879_spam	1	a	No 1 POLYPHONIC tone 4 ur mob every week Just txt PT2 to 87575 1st Tone FREE  so get txtin now and tell ur friends 150ptone 16 reply HL 4info
201_ham	0	a	I sent you  ltgt  bucks
3551_ham	0	a	Dad wanted to talk about the apartment so I got a late start omw now
524_ham	0	a	Thats very rude you on campus
3056_spam	1	a	EASTENDERS TV Quiz What FLOWER does DOT compare herself to D VIOLET E TULIP F LILY txt D E or F to 84025 NOW 4 chance 2 WIN 100 Cash WKENT150P16
3927_ham	0	a	I havent add ü yet right 
1338_ham	0	a	Then she buying today Ü no need to c meh
2344_ham	0	a	1 Go to write msg 2 Put on Dictionary mode 3Cover the screen with hand 4Press  ltgt  5Gently remove Ur hand Its interesting
3629_ham	0	a	Meeting u is my work   Tel me when shall i do my work tomorrow
1132_ham	0	a	Sorry Ill call later
5232_spam	1	a	YOU ARE CHOSEN TO RECEIVE A 350 AWARD Pls call claim number 09066364311 to collect your award which you are selected to receive as a valued mobile customer
1246_ham	0	a	Hello which the site to download songs its urgent pls
2993_ham	0	a	Ki didt see youkwhere are you now
1015_ham	0	a	Ya toldshe was asking wats matter
216_ham	0	a	Finally the match heading towards draw as your prediction
1317_ham	0	a	Why nothing Ok anyway give me treat
1718_spam	1	a	WOW The Boys R Back TAKE THAT 2007 UK Tour Win VIP Tickets  prebook with VIP Club Txt CLUB to 81303 Trackmarque Ltd infovipclub4u
4277_ham	0	a	Can you please send me my auntys number
906_ham	0	a	Hey whats up charles sorry about the late reply
479_ham	0	a	K can I pick up another 8th when youre done
753_ham	0	a	Dont gimme that lip caveboy
2059_ham	0	a	Ugh fuck it Im resubbing to eve
5478_ham	0	a	No probably  ltgt 
2463_ham	0	a	Rose needs water season needs change poet needs imaginationMy phone needs ur sms and i need ur lovely frndship forever
2252_ham	0	a	hope things went well at doctors  reminds me i still need 2godid u c d little thing i left in the lounge
537_ham	0	a	Probably gonna be here for a while see you later tonight lt
5252_ham	0	a	You do your studies alone without anyones help If you cant no need to study
3912_ham	0	a	How i noe Shes in da car now Later then c lar Im wearing shorts
1642_ham	0	a	Hi  where are you Were at  and theyre not keen to go out i kind of am but feel i shouldnt so can we go out tomo dont mind do you
1490_ham	0	a	Ok i juz receive
2549_ham	0	a	Honestly ive just made a lovely cup of tea and promptly dropped my keys in it and then burnt my fingers getting them out
3876_ham	0	a	Okie but i scared u say i fat Then u dun wan me already
5183_ham	0	a	Fuuuuck I need to stop sleepin sup
4288_ham	0	a	I wud never mind if u dont miss me or if u dont need me But u wil really hurt me wen u need me amp u dont tell me Take care
1310_ham	0	a	Ok be careful  Dont text and drive 
154_ham	0	a	As per your request Melle Melle Oru Minnaminunginte Nurungu Vettam has been set as your callertune for all Callers Press 9 to copy your friends Callertune
4342_ham	0	a	Ü all write or wat
3195_ham	0	a	And you Will expect you whenever you text Hope all goes well tomo 
1444_spam	1	a	Free 1st week entry 2 TEXTPOD 4 a chance 2 win 40GB iPod or 250 cash every wk Txt POD to 84128 TsCs wwwtextpodnet custcare 08712405020
1419_ham	0	a	Lmao Take a pic and send it to me
2255_ham	0	a	Ok Me watching tv too
4542_ham	0	a	Hiya How was last night Ive been naughty and bought myself clothes and very little  Ready for more shopping tho What kind of time do you wanna meet
4836_ham	0	a	OH RITE WELL IM WITH MY BEST MATE PETE WHO I WENT OUT WITH 4 A WEEK NOW WERE 2GEVA AGAIN ITS BEEN LONGER THAN A WEEK
2841_ham	0	a	BABE  I miiiiiiissssssssss you  I need you  I crave you    Geeee  Im so sad without you babe  I love you 
458_ham	0	a	I hope you thats the result of being consistently intelligent and kind Start asking him about practicum links and keep your ears open and all the best ttyl
5196_spam	1	a	Spook up your mob with a Halloween collection of a logo  pic message plus a free eerie tone txt CARD SPOOK to 8007 zed 08701417012150p per logopic 
2156_ham	0	a	What year And how many miles
3246_ham	0	a	Its ok if anybody asks abt me u tel themP
1912_ham	0	a	Lol grr my mom is taking forever with my prescription Pharmacy is like 2 minutes away Ugh
1519_ham	0	a	Shall i ask one thing if you dont mistake me
69_ham	0	a	I plane to give on this month end
